UniProt_accession	UniProt_fasta_header	UniProt_gene_symbol	A1	A2	A3	A8	A9	B1	B2	B5	B6	B8	C5	C10	D1	D2	D3	D5	D6	D9	E3	E4	K4	K5
P21399	>sp|P21399|ACOC_HUMAN Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	ACO1	384.811904241892	181.249922059224	120.023632590761	240.05116865359	244.007092769618	203.448107969676	149.661366485026	123.707863651545	234.90736091974	190.324920013825	144.473730005142	147.299817737389	209.075195980334	279.951891023379	210.755519999503	205.697097333817	227.246771345747	150.231715740351	127.8703579153	132.474446738696	164.380955082236	112.883207498403
A2A274;Q99798	>tr|A2A274|A2A274_HUMAN Isoform of Q99798, Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=1;>sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	ACO2	12219.699764876	7259.15335028278	11281.5012337437	7138.55476812513	5237.14776855665	8445.67912950741	7205.10862714708	6425.69732557567	6831.69684817189	7896.37537065986	7373.48117661322	6781.29586722478	8711.45676530516	11538.966933342	9902.7819610911	9289.78930383395	10017.8090933714	8953.63892863646	5305.92850942031	6277.81072072364	7704.87421388164	7881.4501327221
Q9NPJ3	>sp|Q9NPJ3|ACO13_HUMAN Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1	ACOT13	590.080220378597	404.677820810706	480.657992306674	496.986639507521	504.748685677738	255.38781556012	363.848215874303	333.749339590392	525.44330669681	507.03436650486	657.943936334177	698.865087769826	533.833077434263	492.683665321957	368.171397330632	525.061851930959	540.47017738518	657.022421308521	285.849103027512	276.301528200499	698.379046628415	703.617060887923
O00154;O00154-4;O00154-6;O00154-7	>sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3;>sp|O00154-4|BACH_HUMAN Isoform of O00154, Isoform 4 of Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7;>sp|O00154-6|BACH_HUMAN Isoform of O00154, Isoform 6 of Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7;>sp|O00154-7|BACH_HUMAN Isoform of O00154, Isoform 7 of Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7	ACOT7	5737.39669311698	7198.93057446753	7385.09169762218	6946.8520520644	7183.81820918428	7509.2417099423	7687.58849919572	7327.49408177806	7778.31905555487	6648.55685421266	9069.26179310127	7204.04800074311	7471.44355496199	6157.64564585418	6511.63679627676	6487.03859856463	5527.32317940268	7421.40422342391	5257.56865156952	5832.31766038899	9275.73873672258	9121.30237766479
Q9Y305;Q9Y305-2;Q9Y305-4	>sp|Q9Y305|ACOT9_HUMAN Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2;>sp|Q9Y305-2|ACOT9_HUMAN Isoform of Q9Y305, Isoform 2 of Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9;>sp|Q9Y305-4|ACOT9_HUMAN Isoform of Q9Y305, Isoform 4 of Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9	ACOT9	1191.35967325609	1414.48472112153	1217.27076587367	1353.55873853728	1672.66059302884	1262.15375308764	1332.02045355325	975.739040627699	1642.87765222581	1417.02934865431	1879.10620869313	1127.19526292796	1197.08356046255	1120.51641970883	1403.85461716667	1238.50540957189	1272.38298571216	1088.6007750033	1104.48599796224	958.642569143301	1605.45259024673	1643.95091806858
P24666	>sp|P24666|PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3	ACP1	208.875181101378	94.7949424482552	142.745294678801	157.412262637673	155.330205481486	107.179074789523	190.875441792416	126.135842950313	201.238234059022	215.505068986276	397.569481981081	365.837388869008	266.11115525386	278.777478666679	249.778683336221	279.376509481227	319.735148488606	289.98628030365	128.653476294188	134.659823847384	303.515816503573	329.117397754828
F5H4U6;Q96GR2	>tr|F5H4U6|F5H4U6_HUMAN Isoform of Q96GR2, Long-chain-fatty-acid--CoA ligase ACSBG1 OS=Homo sapiens OX=9606 GN=ACSBG1 PE=1 SV=1;>sp|Q96GR2|ACBG1_HUMAN Long-chain-fatty-acid--CoA ligase ACSBG1 OS=Homo sapiens OX=9606 GN=ACSBG1 PE=2 SV=2	ACSBG1	139.264477095028	69.2266171387669	71.8552375973458	55.0834637684219	43.6490724206309	80.0120917235858	92.8076681635358	78.410969870909	75.4232097535743	77.5604099476787	81.7491765029183	48.6996652529434	85.6277039781526	117.546169669552	115.062554616425	58.1748098841052	162.038921867689	103.017760860638	71.0391811171211	75.162464419205	102.926962970048	89.0768365320656
E7EPM6;P33121;P33121-2;P33121-3	>tr|E7EPM6|E7EPM6_HUMAN Isoform of P33121, Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1;>sp|P33121|ACSL1_HUMAN Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1;>sp|P33121-2|ACSL1_HUMAN Isoform of P33121, Isoform 2 of Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1;>sp|P33121-3|ACSL1_HUMAN Isoform of P33121, Isoform 3 of Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1	ACSL1	24.6786359380294	7.87146784119414	15.2290939050835	8.48833987520405	7.98038288653259	10.6238323417442	10.0705818141106	11.4834295542098	10.4380038575147	1.61207720193176	10.2598597500787	14.9744220788414	12.4140221837087	14.6631714647443	11.7121052506759	11.6636111171681	12.2424261916602	10.0248676509433	16.5481218826362	4.40180265605582	20.875585112162	14.5790701474158
O95573	>sp|O95573|ACSL3_HUMAN Long-chain-fatty-acid--CoA ligase 3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3	ACSL3	136.411346109206	174.267699350846	224.960026202964	208.585509872052	128.808718372626	142.513266515171	137.822274882901	145.523170352792	115.842837377095	187.796524687554	130.947214599367	136.822851809385	105.418425146558	133.973904967646	131.702182499318	142.37830577772	133.231086286549	166.489564285635	149.285267003591	145.889785303411	184.821731811449	193.340766084857
Q9UKU0;Q9UKU0-1;Q9UKU0-9	>sp|Q9UKU0|ACSL6_HUMAN Long-chain-fatty-acid--CoA ligase 6 OS=Homo sapiens OX=9606 GN=ACSL6 PE=2 SV=4;>sp|Q9UKU0-1|ACSL6_HUMAN Isoform of Q9UKU0, Isoform 1 of Long-chain-fatty-acid--CoA ligase 6 OS=Homo sapiens OX=9606 GN=ACSL6;>sp|Q9UKU0-9|ACSL6_HUMAN Isoform of Q9UKU0, Isoform 9 of Long-chain-fatty-acid--CoA ligase 6 OS=Homo sapiens OX=9606 GN=ACSL6	ACSL6	655.944088699171	674.763383542681	611.841954239114	298.972175091697	269.081546068832	682.84446603032	1002.76663971881	858.33712232153	531.560022321324	649.554975905279	756.05591351438	773.339387270933	715.306866666211	875.056481977777	681.435752472526	686.014390222686	855.111803008763	732.39777331841	633.765573877157	667.26402366299	686.385428904863	803.334089739476
Q9NUB1;Q9NUB1-2	>sp|Q9NUB1|ACS2L_HUMAN Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS1 PE=1 SV=2;>sp|Q9NUB1-2|ACS2L_HUMAN Isoform of Q9NUB1, Isoform 2 of Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS1	ACSS1	730.687974749682	622.323791793277	474.679865246339	206.266937642241	275.963425941037	483.463145738682	568.963486970901	513.967019013935	465.906624025963	528.651102622847	432.939234851157	309.906476894355	590.198141164357	899.529416427897	828.244677255038	490.68878170585	1111.43372805847	328.7393541241	237.022413308433	283.736520655794	463.90157365055	468.024602052632
P62736	>sp|P62736|ACTA_HUMAN Actin, aortic smooth muscle OS=Homo sapiens OX=9606 GN=ACTA2 PE=1 SV=1	ACTA2	39129.3364605053	30273.9028965354	32022.7222673802	28620.7336719196	32214.5398477393	38660.0665320393	17669.6197647716	8877.57468173691	35381.6528961737	20400.4961308315	28773.8950727847	25118.6744009688	25274.1191986677	21898.7798527517	27381.8990698719	27400.3937644596	25791.6509632017	20067.8514461967	24533.7761617878	20328.1523607535	18799.5916921381	17250.8087293245
P60709	>sp|P60709|ACTB_HUMAN Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1	ACTB	285311.3605848	239644.806793721	231288.612335624	197461.165150349	160135.514094198	228043.359590379	208387.552143283	193258.875157541	192166.724092641	179637.784243372	259247.229122819	230913.282987099	256325.45279096	294399.091460907	297865.505522187	237336.071891385	326516.556865828	276336.550343923	147578.67185058	152424.92286089	172156.375858908	197939.138546017
Q562R1	>sp|Q562R1|ACTBL_HUMAN Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2	ACTBL2	46590.6892536656	33475.5082661641	37038.1684138473	29768.9057172889	31894.468673946	39564.3592126492	21038.7089646791	11342.6597039301	34806.0804536518	22828.7850206357	35528.180113369	32020.229965858	32986.4951824712	29165.4051237181	35315.906216005	34582.5670600956	35683.8844500683	25766.5532498555	27726.8132974502	24451.7860956875	20856.5704592979	20243.1912181856
I3L1U9;I3L3I0	>tr|I3L1U9|I3L1U9_HUMAN Isoform of P63261, Actin, cytoplasmic 2 (Fragment) OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1;>tr|I3L3I0|I3L3I0_HUMAN Isoform of P63261, Actin, cytoplasmic 2 (Fragment) OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1	ACTG1	235.682947014879	143.343180823583	159.611162329523	143.505172006876	143.516775965213	161.638430333358	52.3558633841603	7.59811585280734	150.1400200948	50.7592999631453	9.81528051924732	2.08240033790187	14.2838690642222	7.86909755830737	17.6702136437563	9.04992863307586	22.0684777034543	10.2435492134516	1.56021863808161	1.44296632719233	14.0636369141438	17.6391123817134
P12814-3	>sp|P12814-3|ACTN1_HUMAN Isoform of P12814, Isoform 3 of Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1	ACTN1	3961.53458871562	7098.36254513926	5330.83961814998	6617.8796417809	7744.09855443	5778.9091483807	6759.13556783502	6152.74036516234	5346.65372561944	7079.96266695976	3676.05596901147	4225.25640135139	4566.35848758308	4425.48997930079	4361.36304931566	5339.304713028	3882.37012121077	6357.80698849458	5357.48516193455	5790.70432841919	4399.13116376887	5034.32816452388
P35609	>sp|P35609|ACTN2_HUMAN Alpha-actinin-2 OS=Homo sapiens OX=9606 GN=ACTN2 PE=1 SV=1	ACTN2	609.476487020407	2004.27313888293	1748.64835563017	1690.72990281032	2034.77454915689	1881.06177936738	1971.18668196676	1843.77185836673	1545.64888836636	1793.6680180141	1371.31784921864	1559.29987670009	1296.56849537336	839.510326487678	912.854455681807	1152.38327196736	697.638394858273	1991.07661823052	1400.52526705846	1432.37308215037	1461.72638097012	1638.79164922621
O43707	>sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	ACTN4	1212.4481822517	2097.00713824228	1598.54658577776	1904.96163004728	1749.53512734465	1429.49580207809	1752.56291629625	1583.8383829736	1321.2111284573	2085.17389891111	1501.55617343329	1772.61957401047	1341.88110068185	1482.01361437661	1238.67498705505	1580.25354781801	1568.56576243512	1781.57291911723	1393.62668977019	1724.30021629822	1297.37090162428	1243.53309781447
Q9NZ32	>sp|Q9NZ32|ARP10_HUMAN Actin-related protein 10 OS=Homo sapiens OX=9606 GN=ACTR10 PE=1 SV=1	ACTR10	20.4274268292243	33.7217342311772	38.0487055540103	36.3189946534133	33.874592176045	32.5194487283314	36.056455648577	27.3106050877571	25.9044607949587	33.6042216400627	33.8687481733981	30.7916010937207	22.7537994268417	19.0990288946796	16.0319094079365	18.4447881828227	25.014296871547	27.6556603333531	26.5170133301424	31.1295239644865	40.7636955144922	37.1614894573585
P61163	>sp|P61163|ACTZ_HUMAN Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1	ACTR1A	332.54414229084	263.983569886676	302.287131166753	307.297978712535	300.043331623974	380.020113555282	364.377600674147	397.10906159071	298.603539242454	264.936460486356	576.231642606243	401.966411217973	412.622238826026	353.980918994499	330.206535428771	464.470658705951	414.223566590519	498.968288650183	295.229830457213	319.912681326674	397.176887114736	435.177777228583
P42025	>sp|P42025|ACTY_HUMAN Beta-centractin OS=Homo sapiens OX=9606 GN=ACTR1B PE=1 SV=1	ACTR1B	1603.47316206069	1551.3228097038	1419.53117820377	1889.74649853368	1604.31660306237	1772.30661971982	1311.57798179662	1144.9834870975	2080.28147834072	1571.52473454637	1259.39292053434	1047.99820654462	1141.01058556128	1141.66973283592	1132.62655685218	1140.74129443615	941.407480837293	1294.26686193386	951.814821873437	885.110914137137	1719.78336315518	1609.5042015165
P61160	>sp|P61160|ARP2_HUMAN Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1	ACTR2	2422.82580651366	2662.61887941753	2331.63424046599	2676.88671128907	2268.58253960778	2436.83598650065	2490.40474837605	2239.55062560568	2419.91495174294	2397.16467659041	3016.51882531941	2277.72199136747	2338.77972876936	2113.6138108443	2528.77595272383	2549.64267594422	2446.37021269996	2476.23814454294	2145.65193025265	2167.95348544336	2451.56111446969	2506.18058476949
B4DXW1;P61158	>tr|B4DXW1|B4DXW1_HUMAN Isoform of P61158, Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=1;>sp|P61158|ARP3_HUMAN Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3	ACTR3	985.230333879033	888.811067446671	652.259490633337	925.832950620617	1059.52355138954	1121.47884414556	1111.98619202086	877.978896166658	1030.48821422936	900.169625244616	1057.38824839299	778.45403749266	738.811304633381	808.014468110035	644.87175501817	727.960082662821	722.71827608991	725.611772314114	822.396473200694	778.456125843553	1118.21277671631	1189.4695112234
Q9P1U1;Q9P1U1-2	>sp|Q9P1U1|ARP3B_HUMAN Actin-related protein 3B OS=Homo sapiens OX=9606 GN=ACTR3B PE=2 SV=1;>sp|Q9P1U1-2|ARP3B_HUMAN Isoform of Q9P1U1, Isoform 2 of Actin-related protein 3B OS=Homo sapiens OX=9606 GN=ACTR3B	ACTR3B	202.95769532305	482.477960223312	392.733759090836	580.072599303417	439.397627466951	514.087614468547	512.034344699469	513.869486176023	528.430436423786	597.638651650094	722.32537125036	293.294031255547	415.501401973017	255.470170202959	356.826567037842	331.175492613914	382.619440899588	387.611346708723	373.225519561394	368.924210264318	718.864305789726	606.294846833645
P14621	>sp|P14621|ACYP2_HUMAN Acylphosphatase-2 OS=Homo sapiens OX=9606 GN=ACYP2 PE=1 SV=2	ACYP2	128.837245214529	85.368326149196	136.23403455095	141.536351896202	137.912272467223	61.7044248185723	111.088766569684	197.703741312947	163.553890568606	202.767731767355	283.481634207904	228.233799523819	287.1013760509	274.84024032641	200.604468351643	222.48941561644	254.81817843099	243.328490590817	146.860743182923	169.079472842051	314.265836364723	243.895090955992
O14672;O14672-2	>sp|O14672|ADA10_HUMAN Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1;>sp|O14672-2|ADA10_HUMAN Isoform of O14672, Isoform 2 of Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10	ADAM10	125.392824081047	176.708098005865	352.92463431119	164.43776528458	274.267865721426	170.475644707747	211.5186476516	170.135055217087	179.952839031786	258.368954763271	308.232334934871	302.630813496137	212.339536816602	222.306461876614	239.587873309601	263.340958820244	223.752534172604	232.948191202486	148.219840796292	139.627168033497	241.190200654415	274.677060893785
F8WAD8;Q9P0K1;Q9P0K1-2;Q9P0K1-3;Q9P0K1-4;Q9P0K1-5	>tr|F8WAD8|F8WAD8_HUMAN Isoform of Q9P0K1, Disintegrin and metalloproteinase domain-containing protein 22 (Fragment) OS=Homo sapiens OX=9606 GN=ADAM22 PE=1 SV=1;>sp|Q9P0K1|ADA22_HUMAN Disintegrin and metalloproteinase domain-containing protein 22 OS=Homo sapiens OX=9606 GN=ADAM22 PE=1 SV=1;>sp|Q9P0K1-2|ADA22_HUMAN Isoform of Q9P0K1, Isoform 2 of Disintegrin and metalloproteinase domain-containing protein 22 OS=Homo sapiens OX=9606 GN=ADAM22;>sp|Q9P0K1-3|ADA22_HUMAN Isoform of Q9P0K1, Isoform 3 of Disintegrin and metalloproteinase domain-containing protein 22 OS=Homo sapiens OX=9606 GN=ADAM22;>sp|Q9P0K1-4|ADA22_HUMAN Isoform of Q9P0K1, Isoform 4 of Disintegrin and metalloproteinase domain-containing protein 22 OS=Homo sapiens OX=9606 GN=ADAM22;>sp|Q9P0K1-5|ADA22_HUMAN Isoform of Q9P0K1, Isoform 5 of Disintegrin and metalloproteinase domain-containing protein 22 OS=Homo sapiens OX=9606 GN=ADAM22	ADAM22	468.563786984945	535.494882902061	815.647152271916	433.14925573985	587.379690085263	645.127322998812	757.8569078632	685.283381160022	750.154571198536	674.748368371071	762.096948663736	747.485806996686	550.124699140743	510.805309408905	494.051457790042	629.139361897366	373.615311532257	591.782715972005	649.964686297005	690.225985698313	669.978242106134	648.495416511637
E7EWD3;O75077;O75077-2	>tr|E7EWD3|E7EWD3_HUMAN Isoform of O75077, Disintegrin and metalloproteinase domain-containing protein 23 OS=Homo sapiens OX=9606 GN=ADAM23 PE=1 SV=2;>sp|O75077|ADA23_HUMAN Disintegrin and metalloproteinase domain-containing protein 23 OS=Homo sapiens OX=9606 GN=ADAM23 PE=1 SV=1;>sp|O75077-2|ADA23_HUMAN Isoform of O75077, Isoform Beta of Disintegrin and metalloproteinase domain-containing protein 23 OS=Homo sapiens OX=9606 GN=ADAM23	ADAM23	252.164773257863	432.640259092243	551.984298748957	242.112259756932	374.106454210964	414.466207170042	469.124860251507	336.242313765545	549.646049674632	395.742532153528	438.040711680187	571.625366018835	361.554708610811	304.399155088407	288.35833217225	427.115940963994	198.786016955874	430.25700990803	547.000558677201	493.419866854005	469.364418997085	395.679260206351
O75689	>sp|O75689|ADAP1_HUMAN Arf-GAP with dual PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ADAP1 PE=1 SV=2	ADAP1	12.0238962138426	34.5922289250014	72.2094563184193	89.0362605111993	55.467600451269	26.0522526645481	22.3536182755088	36.7495898250563	19.2229594941535	37.9412477807673	43.1333758842019	42.1032427402752	32.6574088968286	1.6394729659749	28.8364021194837	42.7393051587909	25.4611719261634	55.3009133073128	72.2905669482914	6.8142431926175	35.7854992001914	24.2077525387304
A0A0A0MTM9;Q08462;Q08462-2	>tr|A0A0A0MTM9|A0A0A0MTM9_HUMAN Adenylate cyclase type 2 OS=Homo sapiens GN=ADCY2 PE=4 SV=1;>sp|Q08462|ADCY2_HUMAN Adenylate cyclase type 2 OS=Homo sapiens OX=9606 GN=ADCY2 PE=1 SV=5;>sp|Q08462-2|ADCY2_HUMAN Isoform of Q08462, Isoform 2 of Adenylate cyclase type 2 OS=Homo sapiens OX=9606 GN=ADCY2	ADCY2	76.9092493101108	143.99040440149	9.71916122957649	29.8696003805509	18.989560752317	28.4320223754031	22.8914540591165	3.53426267095144	14.7708509353485	24.4006470204117	17.7683050298157	12.2497522641143	22.4707031401209	23.1879381805137	23.766666505526	11.7136204360152	24.6184207605859	17.1419158539289	21.8247252485333	18.8044533523239	24.8040675303329	25.235332828858
E7ENY0;E7EV99;P35611;P35611-2;P35611-3;P35611-6	>tr|E7ENY0|E7ENY0_HUMAN Isoform of P35611, Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1;>tr|E7EV99|E7EV99_HUMAN Isoform of P35611, Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1;>sp|P35611|ADDA_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2;>sp|P35611-2|ADDA_HUMAN Isoform of P35611, Isoform 2 of Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1;>sp|P35611-3|ADDA_HUMAN Isoform of P35611, Isoform 3 of Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1;>sp|P35611-6|ADDA_HUMAN Isoform of P35611, Isoform 6 of Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1	ADD1	8176.69320763249	6772.36733059537	7043.67147835168	7125.29720152848	8344.2397939066	6073.25531422445	6705.02675700721	6016.90450544943	5736.68479346084	6433.19423628796	5943.97380292187	5897.31252444041	5741.46366218476	7106.44963160951	7374.5955632193	6035.78703363907	7362.44589283477	5978.68626464434	5820.48223608054	6260.82112094795	6641.50522558834	6914.92688811439
P35612	>sp|P35612|ADDB_HUMAN Beta-adducin OS=Homo sapiens OX=9606 GN=ADD2 PE=1 SV=3	ADD2	2737.30655727911	4088.41582111925	3274.35101210726	4399.4484994626	5523.18302340006	3250.92721712536	3671.52835301999	3199.46962741861	3023.17649868209	3123.73639088228	2946.24517394046	3092.98496231767	2882.32546624531	2268.13161939252	2646.45186696773	2670.05627361794	2434.03185153723	2974.01830377686	3349.54398261753	3639.06976591885	3563.92681788321	3836.17263240674
A0A087WX08;Q9UEY8-2	>tr|A0A087WX08|A0A087WX08_HUMAN Gamma-adducin OS=Homo sapiens GN=ADD3 PE=1 SV=1;>sp|Q9UEY8-2|ADDG_HUMAN Isoform of Q9UEY8, Isoform 1 of Gamma-adducin OS=Homo sapiens OX=9606 GN=ADD3	ADD3	6474.47580576377	1992.99444557042	3206.49717267507	2547.75219318968	2902.56287915577	2181.09068129499	2428.52357607119	2241.36253082376	2593.60526223909	2862.69920585676	3032.67781350992	2639.34770385819	3279.08790225118	4908.46925160878	5262.8045345367	3136.64314791809	5841.50460564486	2624.72632896862	2590.97267809813	2633.25710893113	2863.07434252157	2543.43205226216
O94910	>sp|O94910|AGRL1_HUMAN Adhesion G protein-coupled receptor L1 OS=Homo sapiens OX=9606 GN=ADGRL1 PE=1 SV=1	ADGRL1	396.818342769699	426.257772907566	306.817288815615	347.955081751633	387.71696308706	340.004818282228	369.903294731533	384.431310648491	366.871794665471	391.973846258235	208.605646846772	314.984102912778	277.815741460772	354.303895204869	308.617012481742	296.847375143201	291.993911700971	337.050627524211	364.202990083772	359.361740089614	449.711936746056	468.241469885676
E7EMR3;E7EN28;E7ENK1;E7ES20;E7ESV6;E7ETE3;E7EUP0;E7EUW2;E7EVD6;E7EW95;E7EX52;E9PBG4;Q9HAR2;Q9HAR2-2;Q9HAR2-3;Q9HAR2-4	>tr|E7EMR3|E7EMR3_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7EN28|E7EN28_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7ENK1|E7ENK1_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7ES20|E7ES20_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7ESV6|E7ESV6_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7ETE3|E7ETE3_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7EUP0|E7EUP0_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7EUW2|E7EUW2_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7EVD6|E7EVD6_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7EW95|E7EW95_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E7EX52|E7EX52_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>tr|E9PBG4|E9PBG4_HUMAN Isoform of Q9HAR2, Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=1;>sp|Q9HAR2|AGRL3_HUMAN Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=2;>sp|Q9HAR2-2|AGRL3_HUMAN Isoform of Q9HAR2, Isoform 2 of Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3;>sp|Q9HAR2-3|AGRL3_HUMAN Isoform of Q9HAR2, Isoform 3 of Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3;>sp|Q9HAR2-4|AGRL3_HUMAN Isoform of Q9HAR2, Isoform 4 of Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3	ADGRL3	127.838554258408	103.819453259713	67.669987751311	73.9375689189006	73.1991094646791	71.7367786758649	69.4768732096281	95.6877205792175	63.0695467866031	85.507302084399	26.1231112933019	67.9397537261098	81.6731996337414	109.164100918817	82.5312296822531	82.2901285097905	64.9697087352082	116.349482543118	278.059501107782	96.5413959541268	84.704265604253	98.9042979286378
